task,date,start_time,end_time,id,duration,notes,tags,calibration_success,calibration_time,calibration_params,whisper_start,whisper_end,calib_time,reading,medium,material,mode,age,split,device
11,10-23,1729699662,1729700034,836677655302068,371.1247852369997,"Made a toaster waffle, got water, sliced an apple,  jammed the waffle","[('', ['Culinary Activities (e.g. cooking/making snacks)']), ('Did you unintentionally read some text?', ['No'])]",False,5148240260,"[1.0966479929428, 1.1790458381264, 1.2475854783406, 0.058561976956988, -0.14211758737496, 0.092708383271119]",51.783,369.343,73.78325999999925,False,,,,36-40,test,
11,10-23,1729709790,1729710161,1572428234155791,370.4318616620003,"Looked around the back yard, at shed and up at some far away birds","[('', ['Outdoor Activities (e.g. gardening/bird watching)']), ('Did you unintentionally read some text?', ['No'])]",True,5032759590,"[0.99220103733973, 0.98066635398464, 1.0134494001486, 0.0004155001962389, 0.04811614028384, -0.02279631333376]",74.088,368.932,71.33058999999957,False,,,,36-40,test,
11,10-23,1729709323,1729709712,517822644386491,388.2255810380002,"Toasted waffle, put on jelly, opened package of cheese.","[('', ['Culinary Activities (e.g. cooking/making snacks)']), ('Did you unintentionally read some text?', ['No'])]",True,4634382298,"[1.0116814038406, 0.98422133941158, 0.9636542224249, -0.0021081786305167, 0.041712975195234, -0.02527319657552]",78.646,386.54,73.94929800000045,False,,,,36-40,test,
11,10-23,1729718288,1729718664,1738061706941086,374.8321868869999,I walked around outside and soaker up the natural sights. ,"[('', ['Outdoor Activities (e.g. gardening/bird watching)']), ('Did you unintentionally read some text?', ['No'])]",True,666470930,"[0.99222402200705, 0.99407022332961, 0.98852886468796, 0.012893405746961, -0.0058138302327367, 0.028773550550494]",71.204,370.975,66.99392999999998,False,,,,36-40,test,
11,10-23,1729717764,1729718143,1244407916580836,379.261421738,I pretended to clean and sort household objects. ,"[('', ['Household Chores (e.g. cleaning/organizing/laundry)']), ('Did you unintentionally read some text?', ['No'])]",True,277524808,"[1.0289978135485, 0.94261996184089, 0.96287603390677, 0.035201338524949, -0.00065238216627117, 0.033042922822081]",82.752,377.541,74.89980800000001,False,,,,36-40,test,
11,10-24,1729793827,1729794195,1229010088350986,367.753723738,Cleaned the house,"[('', ['Household Chores (e.g. cleaning/organizing/laundry)']), ('Did you unintentionally read some text?', ['No'])]",True,665467217,"[0.91147126560607, 0.89797751841104, 0.86585138354068, 0.042993244946165, -0.022551965951604, -0.032533845297874]",74.475,366.315,68.96821699999998,False,,,,31-35,test,
11,10-24,1729793332,1729793700,1049412939891428,367.85301845,I was making a storyboard for a YouTube video,"[('', ['Creative Arts (e.g. painting/drawing)']), ('Did you unintentionally read some text?', ['No'])]",True,291141157,"[0.91658605159295, 0.9335290656853, 0.98517196078168, 0.03327480507033, -0.010847685926857, -0.023253047201851]",80.809,366.456,75.69715700000003,False,,,,31-35,test,
11,10-24,1729798696,1729799071,1950979635347025,375.114193525,I was doodling.,"[('', ['Creative Arts (e.g. painting/drawing)']), ('Did you unintentionally read some text?', ['No'])]",True,395257800,"[1.0006812806705, 1.0059338147507, 1.0081931585694, 0.0023848327115278, 0.040999923660878, -0.021622083798002]",64.642,373.722,60.868799999999965,False,,,,36-40,test,
11,10-24,1729804476,1729804879,840656321614528,402.23485622499993,Took a walk on a trail and enjoyed nature. ,"[('', ['Outdoor Activities (e.g. gardening/bird watching)']), ('Did you unintentionally read some text?', ['No'])]",True,5436065406,"[0.99556362131875, 0.99547391698156, 1.0029856421993, 0.019699661107761, 0.0077891586056653, -0.051941888799808]",78.168,401.024,74.53940599999987,False,,,,36-40,test,
12,09-12,1726164447,1726164747,1927398031007509,299.43138052499944,Read the first few pages of call to the wild,"[(' Did you read print media or digital media on a phone?', ['Print media'])]",True,7088417648,"[1.0063047360708, 1.0124892554827, 0.97261043843241, 0.025739495094983, -0.013375242007919, 0.018328572132012]",72.057,297.972,67.950648,True,Print,,Walking,31-35,train,
12,09-12,1726178124,1726178373,483255431288571,248.7082148749996,Edgar Allan Poes start to his life. How his father left and his mother died by the time he was two. Separated from his other 2 siblings he was fostered by the Allen's who changed his name,"[(' Did you read print media or digital media on a phone?', ['Print media'])]",False,9579916300,"[0.97522966427513, 0.96537536133667, 1.0024586726339, 0.20264669490221, -0.098663971905767, 0.019305748245165]",57.543,247.398,54.4963000000007,True,Print,,Walking,31-35,train,
12,09-13,1726249892,1726250191,1713582659416759,298.6549342750004,Language learning strategy document reading on mobile phone while walking outdoors,"[(' Did you read print media or digital media on a phone?', ['Digital media on a phone'])]",False,21981510564,"[1.0547937456387, 1.0415134936235, 1.1211282203367, -0.040106027041485, 0.10033931471919, -0.031169225487811]",88.069,296.775,82.9865639999989,True,Digital,,Walking,46-50,train,Phone
12,09-13,1726260891,1726261186,491528880430389,294.54847472500114,A sea creature near Australia that was similar to a whale. ,"[(' Did you read print media or digital media on a phone?', ['Print media'])]",True,29513772001,"[0.99504319895692, 0.99289836696799, 1.0335687357718, 0.0077110055400268, 0.034840541723046, -0.012474656010154]",70.445,292.901,66.3550009999999,True,Print,,Walking,25-30,train,
12,09-16,1726510006,1726510282,876406597767030,275.0210685269999,Reading through articles about Seattle elementary schools and proposed closure to reduce cost of budget,"[(' Did you read print media or digital media on a phone?', ['Print media'])]",True,2406785932,"[1.0127258128902, 1.0815440156681, 0.97718148914948, 0.069446503753795, -0.0096235731952338, -0.040554646211001]",67.979,273.539,53.33593199999996,True,Print,,Walking,31-35,train,
12,09-16,1726522187,1726522433,828720669322422,245.4898106749988,I read about disability empowerment while I walked.,"[(' Did you read print media or digital media on a phone?', ['Print media'])]",False,13207025566,[],73.707,243.632,66.62756600000102,True,Print,,Walking,31-35,train,
12,09-16,1726530277,1726530544,2469486586581009,265.868231774999,I was walking around with the newspaper ,"[(' Did you read print media or digital media on a phone?', ['Print media'])]",False,11506115302,"[1.0839361971862, 1.1052339536363, 0.97116662272986, -0.12547940893956, 0.16550246466324, 0.0010381652246724]",85.764,263.874,77.66230200000064,True,Print,,Walking,46-50,train,
12,09-17,1726596357,1726596606,1247594739568084,248.6480128000001,Reading about pacific islanders  and walking  with the phone while reading,"[(' Did you read print media or digital media on a phone?', ['Digital media on a phone'])]",False,1712824598,"[1.0027884653901, 1.0182863942352, 0.99464383102333, -0.10699359368327, 0.072012460632944, -0.12293371655524]",70.813,246.411,60.408597999999984,True,Digital,,Walking,46-50,train,Phone
12,09-17,1726612200,1726612479,1209289826992956,278.2661009249987,"A lot of information about the Indian Ocean, including its potential borders.","[(' Did you read print media or digital media on a phone?', ['Digital media on a phone'])]",True,10838723405,"[0.9493152169868, 0.94493026180308, 1.0611171354652, -0.075066712326923, 0.034664711497976, -0.048908638413669]",60.402,276.968,53.26240500000131,True,Digital,,Walking,25-30,train,Phone
12,09-18,1726681009,1726681253,1935726426940499,243.635015275,Crows being able to make set number of calls ,"[(' Did you read print media or digital media on a phone?', ['Digital media on a phone'])]",False,899451730,"[0.90412809773734, 0.94523077741078, 0.94869825364266, -0.071269388118669, 0.10738345699095, 0.0078427904669816]",67.262,241.99,61.861729999999966,True,Digital,,Walking,25-30,train,Phone
12,09-18,1726696137,1726696402,1123240159146194,263.8866669250001,Reading recipes,"[(' Did you read print media or digital media on a phone?', ['Digital media on a phone'])]",False,7080271130,[],83.544,260.16,76.8441300000004,True,Digital,,Walking,18-24,train,Phone
12,09-18,1726699853,1726700151,549006667799786,297.2347426619999,Reading about creating schools into planes by age.,"[(' Did you read print media or digital media on a phone?', ['Digital media on a phone'])]",True,2298207986,"[0.94252594093181, 0.95793558723381, 1.1077385084487, -0.037894136265634, 0.082172247575947, -0.034406482160549]",70.651,295.127,64.77798600000006,True,Digital,,Walking,41-45,train,Phone
12,09-19,1726780292,1726780605,2536610796528380,312.51247964999857,Label and directions for a cleaning wipe ,"[(' Did you read print media or digital media on a phone?', ['Object'])]",False,23127262550,"[0.92163842881141, 1.0639129958358, 1.0740986873804, 0.10372449156873, -0.087258125053525, 0.014955313318735]",89.075,311.073,83.70754999999917,True,Object,,Walking,25-30,train,
12,09-19,1726788405,1726788655,9075786289117500,249.1218843119996,Turmeric directions for use and supplement contents,"[(' Did you read print media or digital media on a phone?', ['Object'])]",True,7210467751,"[0.95041850053037, 0.95075300786694, 1.0461977424111, -0.053164839485783, 0.028670048132881, -0.014599076520886]",65.709,247.885,59.04975100000047,True,Object,,Walking,31-35,train,
12,09-20,1726853092,1726853390,489133910609637,296.69439014900126,Boswellia supplement and it's facts,"[(' Did you read print media or digital media on a phone?', ['Object'])]",True,33073831919,"[1.152715181453, 1.0389243200734, 1.1178569784331, 0.033051376225248, 0.027684546033292, 0.009633463534506]",55.039,295.135,52.39491899999848,True,Object,,Walking,41-45,train,
12,09-20,1726867981,1726868244,1037473797848195,262.06072072500046,Read nutrition label while walking,"[(' Did you read print media or digital media on a phone?', ['Object'])]",False,5591443930,[],56.621,258.937,52.00393000000077,True,Object,,Walking,31-35,train,
12,09-20,1726872464,1726872760,722613330048596,295.2124330249999,Some DOI research ,"[(' Did you read print media or digital media on a phone?', ['Digital media on a phone'])]",True,2090375113,"[0.97532041297492, 1.0015615512125, 1.0020623423751, 0.049167700446308, -0.020354644363513, -0.049569578733214]",54.074,293.706,50.93611299999998,True,Digital,,Walking,18-24,train,Phone
12,09-23,1727112196,1727112490,1252626538974215,293.1468357870001,Product package of baby wipes,"[(' Did you read print media or digital media on a phone?', ['Object'])]",True,1720976295,"[0.98830094489493, 1.0097811558386, 0.96439004944112, -0.03358726183175, 0.073668316583801, -0.053735016278162]",71.387,291.727,65.52329499999996,True,Object,,Walking,41-45,train,
12,09-23,1727127737,1727127987,467451126288741,249.09072441300032,Looking at events,"[(' Did you read print media or digital media on a phone?', ['Digital media on a phone'])]",True,6544692929,"[0.97292718805519, 0.98554432785766, 1.0234782819761, -0.0032333607967397, 0.038212639730227, 0.02736274914325]",71.649,248.451,62.27492900000016,True,Digital,,Walking,36-40,train,Phone
12,09-23,1727134694,1727134943,1592761074610619,248.68456825000249,Packaging of an eye mask,"[(' Did you read print media or digital media on a phone?', ['Object'])]",True,27493870623,"[0.98986751160176, 0.99573428690515, 0.99912612678241, 0.029681552501191, 0.014853176287836, 0.0012142907719449]",79.548,247.572,72.36162300000069,True,Object,,Walking,25-30,train,
12,09-24,1727199628,1727199922,560988379600968,294.12321492499905,Walking around outside while reading a shampoo bottle,"[(' Did you read print media or digital media on a phone?', ['Object'])]",True,81878611277,"[0.88733113887474, 0.9068825422298, 0.86660182488831, -0.048747057618708, 0.049026524358891, -0.0093222215823531]",65.826,292.823,60.17127700000128,True,Object,,Walking,41-45,train,
12,09-24,1727214061,1727214369,1697638051054506,307.44236721200286,Read about different art galleries in Seattle,"[(' Did you read print media or digital media on a phone?', ['Print media'])]",False,18156039953,"[1.0119987112313, 0.99663118512186, 0.9741683833612, -0.09912226007386, 0.12198503031297, 0.057310379649983]",59.537,298.808,56.59595300000001,True,Print,,Walking,18-24,train,
12,09-25,1727286435,1727286684,949093390568162,248.527874275,Reading about a restorative or sculpting  face cream. ,"[(' Did you read print media or digital media on a phone?', ['Object'])]",True,1495851391,"[0.99907164005433, 0.98991876092951, 0.98294394220396, -0.0017078375593486, -0.022850411337725, 0.026077851338491]",65.431,247.031,63.44039099999986,True,Object,,Walking,36-40,train,
12,09-25,1727306468,1727306725,333331503199754,256.7424144749966,Read label and information on shampoo product while walking ,"[(' Did you read print media or digital media on a phone?', ['Object'])]",True,102831453341,"[0.98361965533684, 1.0303609222667, 0.97710755252525, -0.024599774028611, 0.083987323428245, 0.040300388569505]",58.231,255.447,54.0403409999999,True,Object,,Walking,36-40,train,
12,09-26,1727378043,1727378345,895006179225427,301.7326855620049,Reading outside on phone ,"[(' Did you read print media or digital media on a phone?', ['Digital media on a phone'])]",False,115066172280,"[1.0705941502332, 1.0404746976402, 1.0639082833955, -0.16685753745613, 0.29975141479747, 0.062795335324154]",61.118,291.049,54.74727999999595,True,Digital,,Walking,18-24,val,Phone
12,09-26,1727384953,1727385228,2253762131650015,274.5213822250007,Turmeric capsule bottle back label and nutrition facts,"[(' Did you read print media or digital media on a phone?', ['Object'])]",True,10475219004,"[1.0357881747954, 0.97015689641913, 1.0431772764539, 0.0718112692345, 0.035616800024643, -0.038337798726901]",71.477,273.05,65.7210040000009,True,Object,,Walking,36-40,val,
12,09-26,1727392482,1727392743,3640893932887921,261.2194788630004,The nutritional components and benefits of a supplement ,"[(' Did you read print media or digital media on a phone?', ['Object'])]",False,14008887073,"[0.96639915482065, 0.99763513556918, 0.78577000228985, -0.17606212165458, -0.0068392013118347, -0.056574506466745]",85.313,259.234,80.49207299999944,True,Object,,Walking,41-45,val,
12,09-27,1727457906,1727458198,1012014084055036,291.2747414629994,Article discussed low housing purchases since 2006. Quoted Harris and Trump plan for housing.,"[(' Did you read print media or digital media on a phone?', ['Digital media on a phone'])]",True,36086460069,"[0.99533179864366, 0.99081400302195, 1.0003083284035, -0.023325234264166, 0.043281998381858, 0.011214987655729]",66.716,289.493,61.94206900000427,True,Digital,,Walking,36-40,val,Phone
12,09-27,1727469268,1727469565,1264482231571199,296.70529527500184,Reading about basketball from. Past to present ,"[(' Did you read print media or digital media on a phone?', ['Digital media on a phone'])]",True,23701660265,"[0.99986280766876, 1.0091485025792, 0.98132355228202, 0.031630768155391, 0.074272554553343, 0.052813811721605]",75.01,294.721,70.18326499999966,True,Digital,,Walking,36-40,val,Phone
12,09-27,1727479568,1727479833,555739790260106,264.0296494749964,Walking around reading ,"[(' Did you read print media or digital media on a phone?', ['Object'])]",True,30851992070,"[0.98153152592284, 1.0128973508993, 0.9860256426416, -0.046992203462125, 0.038537671123009, 0.021114643863837]",69.144,263.082,64.55207000000155,True,Object,,Walking,36-40,val,
